# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 21:58:06 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radjstr > 0.8
# CONSTRAINT:  and pl_bmassjstr between 0.3 and 11
# CONSTRAINT:  and pl_eqtstr between 1000 and 3000)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-2 b,WASP-2,0,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,2.15222600000,,,0,0.0313800000,0.0013000000,-0.0015400000,0,12.00500000,0.89700000,-0.93000000,0,1.07100000,0.08000000,-0.08300000,0,290.80200000,28.60300000,-29.55700000,0,0.91500000,0.09000000,-0.09300000,0,Mass,,,,,,,,,1304.00,54.00,-54.00,0,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5200.00,200.00,-200.00,0,0.840000,0.062000,-0.065000,0,0.890000,0.120000,-0.120000,0,0.1000,0.2000,-0.2000,0,[Fe/H],4.537000,0.035000,-0.046000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h30m54.13s,307.7255587,+06d25m45.59s,6.4293305,153.24200000,1.64000000,-1.60500000,11.7280000,0.0340000,-0.0340000,9.6320000,0.0240000,-0.0240000,11.5638000,0.0010190,-0.0010190,2019-09-23,2008-04,2014-10-29
WASP-44 b,WASP-44,0,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,2.42381200000,0.00000120000,-0.00000120000,0,0.0344300000,0.0009900000,-0.0009900000,0,10.98482000,0.35868800,-0.35868800,0,0.98000000,0.03200000,-0.03200000,0,275.55861000,20.34112000,-20.34112000,0,0.86700000,0.06400000,-0.06400000,0,Mass,0.000000,,,0,,,,,1304.00,36.00,-36.00,0,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,5410.00,,,0,,,,,,,,,0.0600,,,0,[Fe/H],4.481000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645,364.51200000,5.65600000,-5.49000000,13.0960000,0.0690000,-0.0690000,11.3410000,0.0260000,-0.0260000,12.8964000,0.0004280,-0.0004280,2019-09-20,2016-06,2016-03-31
WASP-44 b,WASP-44,0,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.430.2932M/abstract target=ref>Mancini et al. 2013</a>,2.42381330000,0.00000230000,-0.00000230000,0,0.0344500000,0.0011000000,-0.0011000000,0,11.23139866,0.42594127,-0.42594127,0,1.00200000,0.03800000,-0.03800000,0,276.19288568,26.06192937,-26.06192937,0,0.86900000,0.08200000,-0.08200000,0,Mass,,,,,,,,,1304.00,37.00,-37.00,0,0,<a refstr=MANCINI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.430.2932M/abstract target=ref>Mancini et al. 2013</a>,,,,,,0.865000,0.030000,-0.030000,0,0.917000,0.092000,-0.092000,0,,,,,,4.526000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645,364.51200000,5.65600000,-5.49000000,13.0960000,0.0690000,-0.0690000,11.3410000,0.0260000,-0.0260000,12.8964000,0.0004280,-0.0004280,2026-01-08,2013-04,2026-01-08
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,4.46543000000,,,0,0.0553000000,0.0012000000,-0.0013000000,0,13.92157800,0.59407700,-0.59407700,0,1.24200000,0.05300000,-0.05300000,0,169.08556000,9.53490000,-9.53490000,0,0.53200000,0.03000000,-0.03000000,0,Mass,,,,,,,,,1306.00,30.00,-30.00,0,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5975.00,120.00,-120.00,0,1.135000,0.048000,-0.048000,0,1.133000,0.075000,-0.079000,0,0.1300,0.0800,-0.0800,0,[Fe/H],4.382000,0.027000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,0.97700000,-0.96500000,9.8270000,0.1940000,-0.1940000,8.8580000,0.0180000,-0.0180000,10.1786000,0.0003840,-0.0003840,2016-02-24,2008-04,2016-02-25
WASP-52 b,WASP-52,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Ouml;zt&uuml;rk &amp; Erdem 2019</a>,1.74978280000,0.00000060000,-0.00000060000,0,,,,,13.70860700,0.69495800,-0.69495800,0,1.22300000,0.06200000,-0.06200000,0,146.20180000,6.35660000,-6.35660000,0,0.46000000,0.02000000,-0.02000000,0,Mass,0.000000,,,0,,,,,1309.00,17.00,-17.00,0,0,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Ouml;zt&uuml;rk &amp; Erdem 2019</a>,,5000.00,100.00,-100.00,0,0.790000,0.020000,-0.020000,0,0.870000,0.030000,-0.030000,0,0.0300,0.1200,-0.1200,0,[Fe/H],4.500000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.81800000,1.34300000,-1.32300000,12.1920000,0.0690000,-0.0690000,10.0860000,0.0250000,-0.0250000,11.9537000,0.0011170,-0.0011170,2019-11-01,2019-06,2019-11-07
WASP-2 b,WASP-2,1,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2.15217500000,0.00001200000,-0.00001100000,0,0.0314400000,0.0008800000,-0.0008700000,0,12.11692900,0.45956900,-0.44836000,0,1.08100000,0.04100000,-0.04000000,0,295.89973000,19.06980000,-18.43414000,0,0.93100000,0.06000000,-0.05800000,0,Mass,,,,,492.0000,80.0000,-71.0000,0,1311.00,52.00,-50.00,0,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,,5180.00,190.00,-190.00,0,0.866000,0.031000,-0.030000,0,0.895000,0.077000,-0.072000,0,0.1200,0.2100,-0.1900,0,[Fe/H],4.514000,0.018000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h30m54.13s,307.7255587,+06d25m45.59s,6.4293305,153.24200000,1.64000000,-1.60500000,11.7280000,0.0340000,-0.0340000,9.6320000,0.0240000,-0.0240000,11.5638000,0.0010190,-0.0010190,2019-09-23,2019-11,2019-09-26
HATS-53 b,HATS-53,1,1,1,Transit,2017,HATSouth,Published Confirmed,0,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,3.85377680000,0.00000380000,-0.00000380000,0,0.0475300000,0.0006600000,-0.0006600000,0,15.02006000,0.62770400,-0.62770400,0,1.34000000,0.05600000,-0.05600000,0,189.10885000,28.28687000,-28.28687000,0,0.59500000,0.08900000,-0.08900000,0,Mass,0.330000,,,1,,,,,1312.00,25.00,-25.00,0,0,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,,5644.00,94.00,-94.00,0,1.101000,0.031000,-0.024000,0,0.964000,0.040000,-0.040000,0,,,,,,4.340000,0.019000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h46m30.80s,176.6283230,-33d51m36.28s,-33.8600764,585.77000000,8.50100000,-8.26500000,13.9440000,0.1370000,-0.1370000,12.0460000,0.0270000,-0.0270000,13.6564000,0.0002050,-0.0002050,2018-01-03,2018-02,2018-01-05
WASP-151 b,WASP-151,1,1,1,Transit,2017,SuperWASP-South,Published Confirmed,0,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,4.53347750000,0.00000230000,-0.00000230000,0,0.0550000000,0.0008400000,-0.0008400000,0,13.30506009,0.23538859,-0.23538859,0,1.18700000,0.02100000,-0.02100000,0,100.43377661,9.85268062,-9.85268062,0,0.31600000,0.03100000,-0.03100000,0,Mass,0.000000,,,0,,,,,1312.00,16.00,-16.00,0,0,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,,,,,,1.181000,0.020000,-0.020000,0,1.081000,0.049000,-0.049000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,453.09900000,10.05200000,-9.63300000,12.8210000,0.0920000,-0.0920000,11.1870000,0.0210000,-0.0210000,12.6278000,0.0003900,-0.0003900,2022-02-22,2020-01,2022-02-22
HAT-P-55 b,HAT-P-55,0,1,1,Transit,2015,HATNet,Published Confirmed,0,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,3.58524670000,0.00000640000,-0.00000640000,0,0.0460400000,0.0005600000,-0.0005600000,0,13.24903800,0.61649500,-0.61649500,0,1.18200000,0.05500000,-0.05500000,0,184.97706000,17.79848000,-17.79848000,0,0.58200000,0.05600000,-0.05600000,0,Mass,0.139000,,,1,,,,,1313.00,26.00,-26.00,0,0,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,,5808.00,50.00,-50.00,0,1.011000,0.036000,-0.036000,0,1.013000,0.037000,-0.037000,0,-0.0300,0.0800,-0.0800,0,[Fe/H],4.434000,0.032000,-0.032000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m05.64s,264.2735096,+25d43m52.13s,25.7311468,511.38800000,3.63400000,-3.58500000,13.1970000,0.1260000,-0.1260000,11.6270000,0.0250000,-0.0250000,13.0955000,0.0003180,-0.0003180,2015-06-16,2015-09,2015-06-17
KELT-6 b,KELT-6,0,1,2,Transit,2014,KELT,Published Confirmed,0,<a refstr=COLLINS_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147...39C/abstract target=ref> Collins et al. 2014 </a>,7.84570000000,0.00020000000,-0.00020000000,0,0.0793900000,0.0010000000,-0.0009900000,0,13.37200000,1.45700000,-0.86300000,0,1.19300000,0.13000000,-0.07700000,0,136.66100000,14.30200000,-14.62000000,0,0.43000000,0.04500000,-0.04600000,0,Mass,0.220000,0.120000,-0.100000,0,,,,,1313.00,59.00,-38.00,0,0,<a refstr=COLLINS_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147...39C/abstract target=ref> Collins et al. 2014 </a>,F8,6102.00,43.00,-43.00,0,1.580000,0.160000,-0.094000,0,1.085000,0.043000,-0.040000,0,-0.2810,0.0390,-0.0380,0,[Fe/H],4.074000,0.045000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h03m55.64s,195.9818362,+30d38m24.52s,30.6401450,240.72600000,1.98700000,-1.95500000,10.3710000,0.0070000,-0.0070000,9.0830000,0.0170000,-0.0170000,10.1934000,0.0002890,-0.0002890,2018-04-25,2014-02,2014-05-14
HATS-4 b,HATS-4,1,1,1,Transit,2014,HATSouth,Published Confirmed,0,<a refstr=JORDAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....148...29J/abstract target=ref> Jordan et al. 2014 </a>,2.51672900000,0.00000200000,-0.00000200000,0,0.0362000000,0.0002000000,-0.0002000000,0,11.43300000,0.41500000,-0.41500000,0,1.02000000,0.03700000,-0.03700000,0,420.47100000,8.89900000,-8.89900000,0,1.32300000,0.02800000,-0.02800000,0,Mass,0.013000,0.016000,-0.016000,0,,,,,1315.00,21.00,-21.00,0,0,<a refstr=JORDAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....148...29J/abstract target=ref> Jordan et al. 2014 </a>,G,5403.00,50.00,-50.00,0,0.925000,0.022000,-0.022000,0,1.001000,0.020000,-0.020000,0,0.4300,0.0800,-0.0800,0,[Fe/H],4.510000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h16m26.90s,94.1120914,-22d32m48.78s,-22.5468824,416.45900000,2.72600000,-2.69100000,13.5160000,0.1030000,-0.1030000,11.6120000,0.0210000,-0.0210000,13.2862000,0.0001720,-0.0001720,2014-07-02,2014-08,2014-07-02
WASP-52 b,WASP-52,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465..843M/abstract target=ref>Mancini et al. 2017</a>,1.74978119000,0.00000052000,-0.00000052000,0,0.0264300000,0.0005500000,-0.0005500000,0,14.04485282,0.30264248,-0.30264248,0,1.25300000,0.02700000,-0.02700000,0,137.93752864,7.62788177,-7.62788177,0,0.43400000,0.02400000,-0.02400000,0,Mass,,,,,,,,,1315.00,26.00,-26.00,0,0,<a refstr=MANCINI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465..843M/abstract target=ref>Mancini et al. 2017</a>,,,,,,0.786000,0.016000,-0.016000,0,0.804000,0.050000,-0.050000,0,,,,,,4.553000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.81800000,1.34300000,-1.32300000,12.1920000,0.0690000,-0.0690000,10.0860000,0.0250000,-0.0250000,11.9537000,0.0011170,-0.0011170,2026-01-08,2017-02,2026-01-08
WASP-52 b,WASP-52,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.74977980000,0.00000120000,-0.00000120000,0,0.0272000000,0.0003000000,-0.0003000000,0,14.24000000,0.34000000,-0.34000000,0,1.27000000,0.03000000,-0.03000000,0,146.20000000,6.36000000,-6.36000000,0,0.46000000,0.02000000,-0.02000000,0,Mass,0.000000,,,0,,,,,1315.00,35.00,-35.00,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K2 V,5000.00,100.00,-100.00,0,0.790000,0.020000,-0.020000,0,0.870000,0.030000,-0.030000,0,0.0300,0.1200,-0.1200,0,[Fe/H],4.582000,0.014000,-0.014000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.81800000,1.34300000,-1.32300000,12.1920000,0.0690000,-0.0690000,10.0860000,0.0250000,-0.0250000,11.9537000,0.0011170,-0.0011170,2014-05-14,2013-01,2014-05-14
XO-2 N b,XO-2 N,0,2,3,Transit,2007,XO,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,2.61585700000,,,0,0.0368400000,0.0004000000,-0.0004300000,0,11.01844700,0.32506100,-0.31385200,0,0.98300000,0.02900000,-0.02800000,0,179.89178000,17.48065000,-17.48065000,0,0.56600000,0.05500000,-0.05500000,0,Mass,,,,,,,,,1319.00,24.00,-23.00,0,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5340.00,80.00,,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h48m06.42s,117.0267691,+50d13m30.53s,50.2251472,154.27300000,1.45900000,-1.43300000,11.2460000,0.0110000,-0.0110000,9.3080000,0.0210000,-0.0210000,10.9718000,0.0005140,-0.0005140,2019-02-11,2008-04,2016-02-25
HAT-P-1 b,HAT-P-1,0,2,1,Transit,2006,HATNet,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,4.46000000000,,,0,,,,,14.79588000,,,0,1.32000000,,,0,168.44990000,,,0,0.53000000,,,0,Mass,,,,,,,,,1320.00,,,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6051.18,127.39,-85.68,0,1.178390,0.064255,-0.039584,0,1.126000,0.187583,-0.112588,0,0.1578,0.0068,-0.0068,0,[M/H],4.347030,0.066903,-0.091324,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.97900000,0.97700000,-0.96500000,9.8270000,0.1940000,-0.1940000,8.8580000,0.0180000,-0.0180000,10.1786000,0.0003840,-0.0003840,2016-01-12,2016-01,2016-01-14
